section	source_file	source_sha256	accession	module_id	endpoint	analysis_set	model	effect	standard_error	ci_low	ci_high	p_value	n_units	residual_df	note	fdr	evidence_role	k_cohorts	pooled_effect	prediction_low	prediction_high	tau2	I2	Q	Q_p_value	method	caution
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	low_grade_adenoma_vs_normal	exclude_high_leverage	HC3_robust_adjacent	2.02861085641386	0.163015504197562	1.69568878224112	2.36153293058659	2.23763421841368e-13	32	30	NA	1.34258053104821e-12	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	high_grade_adenoma_vs_low_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	0.662120392706769	0.187834776595346	0.284245562742532	1.03999522267101	0.000956012475751842	49	47	NA	0.00573607485451105	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	cancer_vs_high_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	-0.571273177947847	0.149530353066523	-0.871327783188531	-0.271218572707162	0.0003571221603899	54	52	NA	0.0010713664811697	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.7293879006618	0.0708466334169243	0.58850160057622	0.87027420074738	1.49292373118866e-16	86	84	NA	8.95754238713199e-16	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	1.08680432122007	0.188753103711051	0.709110233094436	1.46449840934569	3.25072735516931e-07	61	59	NA	4.87609103275397e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	1.30767967653151	0.17631306172049	0.956206011665109	1.65915334139791	1.87075498335719e-10	74	72	NA	1.12245299001431e-09	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	2.39448399775158	0.230328860726602	1.92689155148563	2.86207644401752	3.03946476455217e-12	37	35	NA	6.07892952910434e-12	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	low_grade_adenoma_vs_normal	exclude_high_leverage	HC3_robust_adjacent	1.00406972081372	0.19804379693287	0.599610329196407	1.40852911243104	1.91214781985621e-05	32	30	NA	3.82429563971242e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	high_grade_adenoma_vs_low_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	0.139792945514167	0.159390584034267	-0.180859549894617	0.46044544092295	0.384922496585753	49	47	NA	0.422460269079009	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	cancer_vs_high_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	1.25062133142369	0.198079269129335	0.853146198876355	1.64809646397102	6.13171286068431e-08	54	52	NA	3.67902771641059e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	-0.104366530443703	0.101309405941987	-0.305831394455506	0.0970983335680991	0.305884491653027	86	84	NA	0.305884491653027	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	0.924035472964875	0.22476044900842	0.474290853321984	1.37378009260777	0.000123423908548219	61	59	NA	0.000123423908548219	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	-0.791090728541648	0.208428748826241	-1.20658584557168	-0.375595611511619	0.000304502305303275	74	72	NA	0.000456753457954912	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	0.132944744423228	0.237036399085102	-0.348264728643351	0.614154217489806	0.578464757316929	37	35	NA	0.578464757316929	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	low_grade_adenoma_vs_normal	exclude_high_leverage	HC3_robust_adjacent	1.16645591420921	0.301820026163835	0.550057188014686	1.78285464040373	0.000553003217608753	32	30	NA	0.000663603861130503	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	high_grade_adenoma_vs_low_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	-0.409606952447317	0.291641235008128	-0.996313440387351	0.177099535492717	0.166747666768151	49	47	NA	0.250121500152227	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	cancer_vs_high_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	-0.623904217338661	0.223931990244269	-1.07325663011343	-0.174551804563893	0.00742730561189872	54	52	NA	0.0111409584178481	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.617672671198732	0.0835192270222057	0.451585528964035	0.783759813433429	9.69081665115338e-11	86	84	NA	1.93816333023068e-10	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	1.32579953915947	0.265341593355022	0.794852237241497	1.85674684107745	5.51678122032589e-06	61	59	NA	6.62013746439107e-06	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	0.719334752638641	0.188450488361374	0.343665569970604	1.09500393530668	0.000283180221055012	74	72	NA	0.000456753457954912	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	2.04513429179811	0.279072819766572	1.47858634783082	2.61168223576541	1.44737350670846e-08	37	35	NA	1.73684820805016e-08	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	low_grade_adenoma_vs_normal	exclude_high_leverage	HC3_robust_adjacent	1.09629691685046	0.297399642677325	0.488925818096732	1.70366801560419	0.000897193322689648	32	30	NA	0.000897193322689648	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	high_grade_adenoma_vs_low_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	0.387780292866944	0.237120032083533	-0.0892436822924016	0.86480426802629	0.10865099574376	49	47	NA	0.21730199148752	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	cancer_vs_high_grade_adenoma	exclude_high_leverage	HC3_robust_adjacent	0.561057082080705	0.213684348708932	0.132268066452238	0.989846097709172	0.0113324247878818	54	52	NA	0.0135989097454582	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	-0.781865235339516	0.0756433552235032	-0.932657508037632	-0.631072962641401	7.16563403802289e-16	74	72	NA	4.29938042281374e-15	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	-2.08198028515065	0.183373641869493	-2.45048341499379	-1.71347715530751	2.52014827307845e-15	51	49	NA	7.56044481923536e-15	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	-0.587817672132051	0.140718773225045	-0.869297127730628	-0.306338216533475	9.7091038758009e-05	62	60	NA	0.000291273116274027	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	-2.6697979572827	0.188158174667262	-3.05260864198339	-2.28698727258201	1.32932379717856e-15	35	33	NA	3.98797139153568e-15	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	low_grade_adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_adjacent	-1.94566291262514	0.223717978614089	-2.40962560327883	-1.48170022197146	1.43551642708089e-08	24	22	NA	4.30654928124267e-08	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	high_grade_adenoma_vs_low_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	-0.196902871425727	0.199141246212551	-0.600401363579822	0.206595620728369	0.329202921361683	39	37	NA	0.332809392010261	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M01	cancer_vs_high_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	-0.527232173231828	0.15814866639346	-0.845211378754438	-0.209252967709217	0.00165721809787923	50	48	NA	0.00331443619575845	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	0.601764373843646	0.0852779480500086	0.43176589136627	0.771762856321022	8.69509309844308e-10	74	72	NA	1.04341117181317e-09	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	1.51760605875134	0.256598695842605	1.00195167370638	2.0332604437963	3.17088463340874e-07	51	49	NA	4.75632695011312e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	0.434164584179136	0.212724453651848	0.00865232285017131	0.8596768455081	0.0456599401659486	62	60	NA	0.0547919281991383	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	1.95177064293048	0.262713580238802	1.41727584508695	2.48626544077401	1.54793745238461e-08	35	33	NA	2.14672901258983e-08	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	low_grade_adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_adjacent	1.21687018392198	0.28666019026936	0.62237333568211	1.81136703216185	0.000331663801506683	24	22	NA	0.000497495702260024	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	high_grade_adenoma_vs_low_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	0.434396263642413	0.270740983123559	-0.114177075795633	0.98296960308046	0.117113184369953	39	37	NA	0.17566977655493	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M10	cancer_vs_high_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	0.300504195366086	0.245244858252595	-0.192593640765209	0.793602031497381	0.226432153295184	50	48	NA	0.226432153295184	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	0.642098626858716	0.0909150713250971	0.46086274451167	0.823334509205763	8.47203875789157e-10	74	72	NA	1.04341117181317e-09	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	2.43043968354582	0.121102026622137	2.1870760496798	2.67380331741183	2.77102650207325e-25	51	49	NA	1.66261590124395e-24	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	-0.314750270848228	0.164770610528218	-0.644340564219783	0.0148400225233277	0.0608860247866606	62	60	NA	0.0608860247866606	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	2.11568941269759	0.12486827996836	1.86164298693577	2.3697358384594	7.59223954840984e-18	35	33	NA	4.55534372904591e-17	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	low_grade_adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_adjacent	1.83611749565146	0.202784753993145	1.41556765576353	2.25666733553938	7.12332677048165e-09	24	22	NA	4.27399606228899e-08	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	high_grade_adenoma_vs_low_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	0.858465382514078	0.226794132809103	0.398936819957051	1.3179939450711	0.000545706833508261	39	37	NA	0.00327424100104956	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M02	cancer_vs_high_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	-0.578893465467944	0.160953439127063	-0.902512044535973	-0.255274886399914	0.000759566405362531	50	48	NA	0.00227869921608759	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	0.73571032704963	0.0743291904459467	0.587537793956163	0.883882860143096	4.54696932410984e-15	74	72	NA	1.36409079723295e-14	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	1.159945497832	0.190009164107763	0.778107786813409	1.54178320885058	1.61398863862879e-07	51	49	NA	3.22797727725758e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	1.2084313390608	0.187842699461495	0.832689996446691	1.5841726816749	2.2969642774683e-08	62	60	NA	1.37817856648098e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	2.36837683689279	0.238273413974297	1.88360593118661	2.85314774259898	1.88310279329505e-11	35	33	NA	3.76620558659009e-11	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	low_grade_adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_adjacent	1.05046918305841	0.204419894736817	0.626528268819946	1.47441009729687	3.76712047668886e-05	24	22	NA	7.53424095337771e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	high_grade_adenoma_vs_low_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	0.158132454672964	0.161142923566659	-0.168374122528277	0.484639031874205	0.332809392010261	39	37	NA	0.332809392010261	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M16	cancer_vs_high_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	1.15977519916142	0.20237037396409	0.752882291355811	1.56666810696704	6.44184606379543e-07	50	48	NA	3.86510763827726e-06	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	-0.108003788030038	0.108166616222241	-0.323629996598171	0.107622420538096	0.321383530389386	74	72	NA	0.321383530389386	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	0.947774184783139	0.242266515532991	0.460921394382454	1.43462697518382	0.000281953679420511	51	49	NA	0.000281953679420511	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	-0.86182467230569	0.227537594211716	-1.31696762643375	-0.406681718177631	0.000354431305751213	62	60	NA	0.000681461773790283	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	0.0859495124774482	0.237363145461937	-0.396969438015556	0.568868462970452	0.719584886191186	35	33	NA	0.719584886191186	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	low_grade_adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_adjacent	1.46127602708991	0.39848917816313	0.634860052646185	2.28769200153363	0.00135376331050634	24	22	NA	0.00162451597260761	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	high_grade_adenoma_vs_low_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	-0.741724883332002	0.394269945351355	-1.54059167500182	0.0571419083378116	0.0678228710183398	39	37	NA	0.17566977655493	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Stem_progenitor_SB_M12	cancer_vs_high_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	-0.633601631280459	0.230209529598187	-1.0964689130269	-0.17073434953402	0.00832765589392443	50	48	NA	0.0103635545552526	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	0.662933054855717	0.0863496658395094	0.490798142011227	0.835067967700206	6.12957175393958e-11	74	72	NA	1.22591435078792e-10	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
